Schoolid	adjacentschool	parkinglotc	parkinglotb	altparking	bikeracks	segments	Walkscore	LICOATda	SamplingQuadrant	sidewalkboth	sidewalkbothperc	sidewalkone	sidewalkoneperc	parkingsignboth	parkingsignbothperc	parkingsignone	parkingsignoneperc	mountableboth	mountablebothperc	mountableone	mountableoneperc	speedlimitsign	speedlimitsignperc	speedlimit40	speedlimit40perc	speedlimit30	speedlimit30perc	marking	markingperc	obstructions	obstructionsperc	dropoffc	dropoffcperc	dropoffb	dropoffbperc	publicspaces	publicspacesperc	graffiti	graffitiperc	garbage	garbageperc	entrance	entranceperc	device	deviceperc	bikeinfra	bikeinfraperc	caroccupant	caroccupantprop	pedcount	pedcountprop	bikecount	bikecountprop	Other	Otherprop	bussed	enrolment	Bussedprop	ActiveT	ActiveTprop	TotalCount	DanBehaCongestion	DanBehaAdultCrossG	DanBehaChildCrossG	DanBehaDrivDoublePark	DanBehaDrivDropOffOppSide	DanBehaDrivBlockView	DanBehaDrivParkBlock	DanBehaDrivNotFollControls	DanBehaDrivBackUp	DanBehaDrivTexting	DanBehaDrivPhone	DanBehaDrivUTurn	DanBehaTruck	DanBehaPedNotFolControlsA	DanBehaPedNotFolControlsC	DanBehaPedNotFolCrossGA	DanBehaPedNotFolCrossGC	DanBehaPedJayWalkA	DanBehaPedJayWalkC	DanBehaPedDeviceA	DanBehaPedDeviceC	DanBehaPedBetParkCarsA	DanBehaPedBetParkCarsC	ActLivClassEnv	CHASEYEAR	City	Newbussedprop	NewActiveT	NewActiveTProp
"CAL213"	0.0	1.0	0.0	1.0	0.0	3.0	34.0	0.042	1.0	0.0	0.5	1.0	1.0	0.0	0.0	1.0	0.5	1.0	0.6666666666666666	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	1.0	0.2	1.0	0.16666666666666666	1.0	0.2	0.0	0.2	0.0	0.2	1.0	0.4	0.0	0.2	0.0	0.2	1.0	0.2	190.0	0.6859205776173285	84.0	0.30324909747292417	3.0	0.010830324909747292	0.0	0.0	0.0	499.0	0.0	87.0	0.3140794223826715	277.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	2.0	2018.0	"CAL"	0.125	87.0	0.3140794223826715
"CAL215"	0.0	1.0	0.0	0.0	1.0	5.0	45.0	0.09300000000000001	2.0	0.0	0.4	1.0	1.0	0.0	0.0	0.0	0.2	0.0	0.2	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.6	1.0	0.2	0.0	0.0	1.0	0.2	1.0	0.4	0.0	0.0	1.0	1.0	0.0	0.4	0.0	0.0	0.0	0.0	72.0	0.6605504587155964	35.0	0.3211009174311927	2.0	0.01834862385321101	0.0	0.0	0.0	301.0	0.0	37.0	0.3394495412844037	109.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	3.0	2018.0	"CAL"	0.0275	37.0	0.3394495412844037
"CAL218"	1.0	1.0	0.0	1.0	1.0	11.0	8.0	0.051	1.0	0.0	0.2727272727272727	0.0	0.9090909090909091	0.0	0.0	0.0	0.18181818181818182	1.0	0.9090909090909091	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45454545454545453	0.0	0.0	0.0	0.0	1.0	0.18181818181818182	0.0	0.09090909090909091	0.0	0.0	0.0	0.09090909090909091	0.0	0.18181818181818182	0.0	0.0	0.0	0.0	123.0	0.5	98.0	0.3983739837398374	20.0	0.08130081300813008	5.0	0.02032520325203252	0.0	643.0	0.0	118.0	0.4796747967479675	246.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	2.0	2018.0	"CAL"	0.225	123.0	0.5
"CAL228"	1.0	1.0	0.0	1.0	1.0	12.0	66.0	0.14800000000000002	4.0	0.0	0.8461538461538461	1.0	1.0	0.0	0.3076923076923077	1.0	0.6923076923076923	1.0	0.6923076923076923	0.0	0.7692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46153846153846156	0.0	0.0	1.0	0.07692307692307693	1.0	0.15384615384615385	1.0	0.46153846153846156	0.0	0.15384615384615385	0.0	0.23076923076923078	0.0	0.15384615384615385	0.0	0.3076923076923077	1.0	0.5384615384615384	83.0	0.5724137931034483	59.0	0.4068965517241379	3.0	0.020689655172413793	0.0	0.0	0.0	222.0	0.0	62.0	0.42758620689655175	145.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	3.0	2018.0	"CAL"	0.0	62.0	0.42758620689655175
"CAL229"	1.0	1.0	0.0	1.0	1.0	7.0	61.0	0.14800000000000002	4.0	0.0	0.7142857142857143	1.0	1.0	0.0	0.2857142857142857	1.0	0.8571428571428571	1.0	0.5714285714285714	0.0	0.8571428571428571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42857142857142855	0.0	0.0	1.0	0.14285714285714285	1.0	0.2857142857142857	1.0	0.42857142857142855	0.0	0.0	1.0	0.2857142857142857	0.0	0.14285714285714285	0.0	0.0	1.0	0.5714285714285714	117.0	0.6536312849162011	62.0	0.3463687150837989	0.0	0.0	0.0	0.0	0.0	268.0	0.0	62.0	0.3463687150837989	179.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	3.0	2018.0	"CAL"	0.0275	62.0	0.3463687150837989
"CAL235"	0.0	1.0	0.0	0.0	1.0	4.0	87.0	0.107	4.0	0.0	0.5	1.0	1.0	0.0	0.25	1.0	0.5	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.75	1.0	0.5	1.0	0.5	1.0	0.5	38.0	0.35514018691588783	37.0	0.34579439252336447	10.0	0.09345794392523364	22.0	0.205607476635514	0.0	156.0	0.0	47.0	0.4392523364485981	107.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	4.0	2018.0	"CAL"	0.02	69.0	0.6448598130841121
"CAL239"	0.0	1.0	0.0	1.0	0.0	3.0	59.0	0.09300000000000001	4.0	0.0	0.6666666666666666	1.0	1.0	0.0	0.3333333333333333	1.0	0.6666666666666666	1.0	0.6666666666666666	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.3333333333333333	1.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	1.0	0.6666666666666666	48.0	0.43636363636363634	46.0	0.41818181818181815	14.0	0.12727272727272726	2.0	0.01818181818181818	0.0	274.0	0.0	60.0	0.5454545454545454	110.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	2.0	2018.0	"CAL"	0.5	62.0	0.5636363636363636
"CAL241"	1.0	1.0	0.0	1.0	1.0	2.0	73.0	0.107	4.0	0.0	0.6	1.0	1.0	1.0	0.6	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.8	1.0	0.2	0.0	0.0	1.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.4	1.0	0.6	53.0	0.3333333333333333	66.0	0.41509433962264153	25.0	0.15723270440251572	15.0	0.09433962264150944	0.0	335.0	0.0	91.0	0.5723270440251572	159.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	2018.0	"CAL"	0.005	106.0	0.6666666666666666
"CAL243"	0.0	1.0	0.0	1.0	1.0	4.0	87.0	0.19	4.0	0.0	0.75	1.0	1.0	1.0	0.75	1.0	0.75	0.0	0.25	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.0	0.0	1.0	0.25	0.0	0.0	1.0	0.75	0.0	0.0	1.0	0.5	0.0	0.25	0.0	0.0	1.0	0.25	81.0	0.5827338129496403	38.0	0.2733812949640288	5.0	0.03597122302158273	15.0	0.1079136690647482	0.0	293.0	0.0	43.0	0.30935251798561153	139.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	3.0	2018.0	"CAL"	0.275	58.0	0.4172661870503597
"CAL245"	0.0	1.0	0.0	0.0	1.0	3.0	49.0	0.051	3.0	0.0	0.6666666666666666	1.0	1.0	0.0	0.3333333333333333	1.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.3333333333333333	0.0	0.0	127.0	0.6614583333333334	40.0	0.20833333333333334	14.0	0.07291666666666667	11.0	0.057291666666666664	0.0	259.0	0.0	54.0	0.28125	192.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	3.0	2018.0	"CAL"	0.005	65.0	0.3385416666666667
"CAL258"	1.0	1.0	1.0	1.0	1.0	10.0	23.0	0.032	1.0	0.0	0.8	0.0	0.8	0.0	0.0	0.0	0.4	1.0	0.8	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	1.0	0.1	1.0	0.2	1.0	0.4	0.0	0.0	0.0	0.2	0.0	0.1	0.0	0.1	0.0	0.0	137.0	0.7873563218390804	23.0	0.13218390804597702	9.0	0.05172413793103448	5.0	0.028735632183908046	0.0	453.0	0.0	32.0	0.1839080459770115	174.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	2.0	2018.0	"CAL"	0.175	37.0	0.21264367816091953
"CAL26"	1.0	1.0	0.0	1.0	1.0	4.0	54.0	0.145	4.0	0.0	0.5	1.0	1.0	0.0	0.0	1.0	0.5	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.0	0.0	1.0	0.75	1.0	0.5	1.0	1.0	1.0	1.0	92.0	0.6715328467153284	40.0	0.291970802919708	4.0	0.029197080291970802	1.0	0.0072992700729927005	0.0	283.0	0.0	44.0	0.32116788321167883	137.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	2018.0	"CAL"	0.05	45.0	0.3284671532846715
"CAL260"	0.0	1.0	0.0	1.0	0.0	5.0	47.0	0.042	1.0	0.0	0.6	1.0	1.0	0.0	0.0	0.0	0.2	1.0	0.8	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.8	0.0	0.0	0.0	0.0	1.0	0.2	1.0	0.4	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.2	1.0	0.2	144.0	0.7236180904522613	46.0	0.23115577889447236	9.0	0.04522613065326633	0.0	0.0	0.0	619.0	0.0	55.0	0.27638190954773867	199.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	3.0	2018.0	"CAL"	0.275	55.0	0.27638190954773867
"CAL266"	1.0	1.0	0.0	0.0	1.0	10.0	67.0	0.035	3.0	0.0	0.6	0.0	0.8	0.0	0.0	1.0	0.6	0.0	0.4	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	1.0	0.2	1.0	0.1	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.1	1.0	0.1	51.0	0.31097560975609756	68.0	0.4146341463414634	32.0	0.1951219512195122	13.0	0.07926829268292683	0.0	505.0	0.0	100.0	0.6097560975609756	164.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	2018.0	"CAL"	0.175	113.0	0.6890243902439024
"CAL271"	0.0	1.0	0.0	1.0	1.0	8.0	64.0	0.11199999999999999	4.0	0.0	0.625	1.0	1.0	0.0	0.125	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	1.0	0.125	1.0	0.5	0.0	0.125	0.0	0.0	0.0	0.25	0.0	0.125	1.0	0.25	35.0	0.4861111111111111	32.0	0.4444444444444444	4.0	0.05555555555555555	1.0	0.013888888888888888	0.0	171.0	0.0	36.0	0.5	72.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	2018.0	"CAL"	0.125	37.0	0.5138888888888888
"CAL273"	0.0	1.0	0.0	1.0	1.0	4.0	57.0	0.071	3.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	1.0	0.25	0.0	0.0	0.0	0.0	1.0	0.25	0.0	0.25	0.0	0.0	0.0	0.0	68.0	0.6296296296296297	26.0	0.24074074074074073	14.0	0.12962962962962962	0.0	0.0	0.0	223.0	0.0	40.0	0.37037037037037035	108.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	2018.0	"CAL"	0.125	40.0	0.37037037037037035
"CAL281"	0.0	1.0	0.0	0.0	1.0	2.0	64.0	0.193	4.0	0.0	0.6	1.0	1.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	1.0	0.2	0.0	0.0	0.0	0.2	0.0	0.0	1.0	0.6	0.0	0.4	0.0	0.0	0.0	0.0	85.0	0.6343283582089553	42.0	0.31343283582089554	7.0	0.05223880597014925	0.0	0.0	0.0	254.0	0.0	49.0	0.3656716417910448	134.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	2018.0	"CAL"	0.005	49.0	0.3656716417910448
"CAL282"	0.0	1.0	0.0	0.0	1.0	6.0	44.0	0.063	1.0	0.0	0.5	1.0	1.0	0.0	0.0	0.0	0.3333333333333333	1.0	0.6666666666666666	0.0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	1.0	0.16666666666666666	0.0	0.0	1.0	0.6666666666666666	0.0	0.0	1.0	0.5	0.0	0.3333333333333333	1.0	1.0	1.0	1.0	52.0	0.6341463414634146	29.0	0.35365853658536583	1.0	0.012195121951219513	0.0	0.0	0.0	144.0	0.0	30.0	0.36585365853658536	82.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	2.0	2018.0	"CAL"	0.0125	30.0	0.36585365853658536
"CAL289"	1.0	1.0	0.0	1.0	1.0	8.0	51.0	0.10099999999999999	4.0	0.0	0.875	1.0	1.0	0.0	0.0	1.0	0.625	1.0	0.5	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	1.0	0.125	1.0	0.25	1.0	0.375	0.0	0.0	1.0	0.375	0.0	0.125	0.0	0.25	1.0	0.5	137.0	0.5111940298507462	102.0	0.3805970149253731	27.0	0.10074626865671642	2.0	0.007462686567164179	0.0	519.0	0.0	129.0	0.48134328358208955	268.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	3.0	2018.0	"CAL"	0.0125	131.0	0.48880597014925375
"CAL299"	0.0	1.0	0.0	0.0	1.0	8.0	59.0	0.263	4.0	1.0	1.0	1.0	1.0	0.0	0.125	0.0	0.25	1.0	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	1.0	0.125	0.0	0.125	0.0	0.0	1.0	0.625	0.0	0.125	1.0	1.0	1.0	1.0	21.0	0.5121951219512195	16.0	0.3902439024390244	4.0	0.0975609756097561	0.0	0.0	0.0	181.0	0.0	20.0	0.4878048780487805	41.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	2018.0	"CAL"	0.05	20.0	0.4878048780487805
"CAL30"	0.0	1.0	0.0	0.0	1.0	4.0	70.0	0.05	3.0	0.0	0.5	1.0	1.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.75	0.0	0.0	0.0	0.0	1.0	0.25	1.0	0.25	0.0	0.0	1.0	0.25	1.0	0.75	1.0	0.5	1.0	0.25	70.0	0.6422018348623854	34.0	0.3119266055045872	5.0	0.045871559633027525	0.0	0.0	0.0	245.0	0.0	39.0	0.3577981651376147	109.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	3.0	2018.0	"CAL"	0.0125	39.0	0.3577981651376147
"CAL300"	0.0	1.0	0.0	0.0	1.0	13.0	53.0	0.07	3.0	0.0	0.38461538461538464	0.0	0.8461538461538461	0.0	0.07692307692307693	0.0	0.07692307692307693	1.0	0.8461538461538461	0.0	0.9230769230769231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15384615384615385	0.0	0.0	0.0	0.0	1.0	0.07692307692307693	0.0	0.23076923076923078	0.0	0.0	0.0	0.15384615384615385	0.0	0.07692307692307693	0.0	0.0	1.0	0.15384615384615385	64.0	0.5203252032520326	55.0	0.44715447154471544	2.0	0.016260162601626018	2.0	0.016260162601626018	0.0	200.0	0.0	57.0	0.4634146341463415	123.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	2.0	2018.0	"CAL"	0.0	59.0	0.4796747967479675
"CAL301"	0.0	1.0	0.0	0.0	1.0	8.0	24.0	0.053	1.0	0.0	0.125	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.5	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.25	0.0	0.0	1.0	0.25	0.0	0.125	0.0	0.0	0.0	0.0	88.0	0.5176470588235295	57.0	0.3352941176470588	24.0	0.1411764705882353	1.0	0.0058823529411764705	0.0	264.0	0.0	81.0	0.4764705882352941	170.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	2018.0	"CAL"	0.02	82.0	0.4823529411764706
"CAL313"	1.0	1.0	0.0	1.0	1.0	9.0	51.0	0.10800000000000001	4.0	0.0	0.8888888888888888	1.0	1.0	0.0	0.0	0.0	0.3333333333333333	1.0	0.5555555555555556	0.0	0.7777777777777778	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5555555555555556	0.0	0.0	0.0	0.0	1.0	0.1111111111111111	1.0	0.4444444444444444	0.0	0.0	0.0	0.2222222222222222	0.0	0.1111111111111111	0.0	0.0	1.0	0.1111111111111111	111.0	0.6235955056179775	63.0	0.3539325842696629	4.0	0.02247191011235955	0.0	0.0	0.0	408.0	0.0	67.0	0.37640449438202245	178.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	2018.0	"CAL"	0.035	67.0	0.37640449438202245
"CAL316"	0.0	1.0	0.0	1.0	1.0	13.0	58.0	0.124	4.0	0.0	0.3076923076923077	0.0	0.5384615384615384	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.07692307692307693	0.0	0.38461538461538464	0.0	0.38461538461538464	0.0	0.38461538461538464	0.0	0.23076923076923078	1.0	0.15384615384615385	0.0	0.0	1.0	0.07692307692307693	0.0	0.07692307692307693	0.0	0.0	1.0	0.5384615384615384	0.0	0.15384615384615385	0.0	0.15384615384615385	1.0	0.46153846153846156	64.0	0.5517241379310345	45.0	0.3879310344827586	4.0	0.034482758620689655	3.0	0.02586206896551724	0.0	261.0	0.0	49.0	0.4224137931034483	116.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	2018.0	"CAL"	0.05	52.0	0.4482758620689655
"CAL323"	1.0	1.0	0.0	0.0	1.0	10.0	47.0	0.059000000000000004	1.0	1.0	1.0	1.0	1.0	0.0	0.3	1.0	0.5	1.0	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.0	0.0	1.0	0.1	1.0	0.2	0.0	0.1	0.0	0.2	1.0	0.4	0.0	0.1	1.0	1.0	1.0	1.0	72.0	0.6206896551724138	36.0	0.3103448275862069	8.0	0.06896551724137931	0.0	0.0	0.0	255.0	0.0	44.0	0.3793103448275862	116.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	3.0	2018.0	"CAL"	0.225	44.0	0.3793103448275862
"CAL336"	0.0	1.0	0.0	1.0	1.0	9.0	57.0	0.027000000000000003	3.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.2222222222222222	1.0	0.7777777777777778	0.0	0.7777777777777778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	1.0	0.1111111111111111	1.0	0.1111111111111111	0.0	0.2222222222222222	0.0	0.0	0.0	0.0	0.0	0.2222222222222222	0.0	0.2222222222222222	0.0	0.0	89.0	0.5933333333333334	41.0	0.2733333333333333	15.0	0.1	5.0	0.03333333333333333	0.0	368.0	0.0	56.0	0.37333333333333335	150.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	2.0	2018.0	"CAL"	0.175	61.0	0.4066666666666667
"CAL342"	0.0	1.0	0.0	1.0	1.0	12.0	29.0	0.040999999999999995	1.0	0.0	0.3333333333333333	0.0	0.8333333333333334	0.0	0.0	0.0	0.25	1.0	0.5833333333333334	0.0	0.75	0.0	0.08333333333333333	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	1.0	0.16666666666666666	1.0	0.3333333333333333	0.0	0.08333333333333333	0.0	0.08333333333333333	0.0	0.25	1.0	0.5	0.0	0.0	143.0	0.7606382978723404	39.0	0.2074468085106383	6.0	0.031914893617021274	0.0	0.0	0.0	661.0	0.0	45.0	0.2393617021276596	188.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	2018.0	"CAL"	0.225	45.0	0.2393617021276596
"CAL346"	1.0	1.0	0.0	0.0	1.0	7.0	44.0	0.22899999999999998	2.0	0.0	0.7142857142857143	0.0	0.8571428571428571	0.0	0.0	1.0	0.7142857142857143	1.0	0.5714285714285714	0.0	0.7142857142857143	0.0	0.2857142857142857	0.0	0.0	0.0	0.0	0.0	0.2857142857142857	0.0	0.0	0.0	0.0	1.0	0.14285714285714285	1.0	0.2857142857142857	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	0.2857142857142857	1.0	0.14285714285714285	84.0	0.631578947368421	47.0	0.3533834586466165	2.0	0.015037593984962405	0.0	0.0	0.0	242.0	0.0	49.0	0.3684210526315789	133.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	3.0	2018.0	"CAL"	0.0	49.0	0.3684210526315789
"CAL348"	0.0	1.0	0.0	0.0	1.0	7.0	51.0	0.22899999999999998	4.0	1.0	1.0	1.0	1.0	0.0	0.42857142857142855	0.0	0.42857142857142855	1.0	0.7142857142857143	0.0	0.7142857142857143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.42857142857142855	0.0	0.0	0.0	0.0	1.0	0.2857142857142857	1.0	0.2857142857142857	0.0	0.0	1.0	0.7142857142857143	0.0	0.2857142857142857	0.0	0.14285714285714285	0.0	0.0	46.0	0.4144144144144144	62.0	0.5585585585585585	2.0	0.018018018018018018	1.0	0.009009009009009009	0.0	529.0	0.0	64.0	0.5765765765765766	111.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	3.0	2018.0	"CAL"	0.5	65.0	0.5855855855855856
"CAL357"	0.0	1.0	0.0	0.0	1.0	5.0	40.0	0.051	1.0	0.0	0.8	1.0	1.0	0.0	0.0	1.0	0.6	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.8	0.0	0.0	0.0	0.0	1.0	0.2	1.0	0.6	1.0	0.4	0.0	0.2	0.0	0.2	1.0	0.8	0.0	0.0	75.0	0.4437869822485207	80.0	0.47337278106508873	14.0	0.08284023668639054	0.0	0.0	0.0	359.0	0.0	94.0	0.5562130177514792	169.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	2.0	2018.0	"CAL"	0.02	94.0	0.5562130177514792
