Schoolid	City	CHASEYEAR	SUMIntersection	NbrTrafSignals	NbrCrossingGuard	NbrSchools	ShapeAreakm	Highwaykm	MinorRoadkm	MajorRoadkm	roadcovkm	SumComkm	SumGouvkm	SumOpenAreakm	SumParkkm	SumReskm	SumIndkm	ISPH1116	OPDbPC60Less	Pop2016	Pop2011	STDMulti	SUMOneway	BikeClass01	BikeClass02	BikeClass03	BikeClassAll	AG112	AG117	AG012	AG017	NbrRaisedCrosswalk	SpeedHumpkm	NbrTrafficCircles	NbrMidBlockNarrowings	NbrCurbExtension	NbrDiverter	NbrCrosswalk	NbrFlashingCrosswalk	NbrSpeedActivatedSign
"TOR943"	"TOR"	2018.0	36.0	3.0	0.0	1.0	0.875243879	1.173164132	5.38377635	4.846520343	11.40346082	7.27518E-6	0.01393566	0.146360693	0.020928894	0.456424251	0.237587106	475.274071	459.2145679	5110.743396	4577.362212	1519.431514	3.603842173	0.0	0.0	0.0	0.0	508.446215	718.7452969	558.0376083	768.3366903	0.0	0.016229565	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"TOR955"	"TOR"	2018.0	69.0	6.0	1.0	1.0	1.688892033	4.187706495	12.60017454	9.026910155	25.81479119			0.154442778	0.033333351	1.501115908		144.2035021	139.7084428	5216.275396	5343.374826	276.7698167	10.06394424	0.0	0.0	0.0	0.0	583.1570788	863.9282634	616.5345685	897.305753	0.0		0.0	0.0	0.0	0.0	1.0	0.0	0.0
"TOR965"	"TOR"	2018.0	32.0	2.0	1.0	3.0	1.057464112		6.875891087	1.603769228			0.035024081	0.007116642	0.401210134	0.538426142	0.058371468	379.5103937	117.3332393	3449.043336	3747.800751	429.1298494		0.0	2.082018151	0.0	2.082018151	399.5131542	623.2513725	424.1075056	647.8457239	0.0		0.0	0.0	0.0	0.0	1.0	0.0	0.0
"VAN101"	"VAN"	2018.0	253.0	14.0	0.0	2.0	1.788369608		31.53142304	7.948198986		0.072292248	0.306951348	0.083554434	0.083012919	1.24255885		636.2211171	2129.97416	12693.72982	11963.36884	5942.675166		3.770580737	0.0	0.466766182	4.237346919	988.7801286	1336.42605	1094.11292	1441.758841	0.0	1.90929016	10.0	0.0	10.0	0.0	7.0	0.0	0.0
"VAN102"	"VAN"	2018.0	188.0	9.0	0.0	1.0	1.573169912		24.72520546	4.419981079			0.014597926	0.038549788	0.666823438	0.846860591		242.4230946	1154.939361	6015.25538	5817.145946	1396.875542		2.354241707	0.0	1.757213438	4.111455145	766.4327318	1112.150596	815.2896983	1161.007563	0.0	2.358632213	4.0	0.0	13.0	0.0	0.0	0.0	0.0
"VAN103"	"VAN"	2018.0	258.0	8.0	0.0	4.0	1.382007559		33.45047654	3.103908272			0.032029385	0.05793814	0.101371466	1.190668632		340.389918	2072.336294	9349.675834	8981.643812	2358.521546		3.069834435	0.0	0.0	3.069834435	1054.037285	1413.563227	1166.236743	1525.762685	0.0	2.840361479	15.0	0.0	17.0	8.0	6.0	1.0	0.0
"VAN105"	"VAN"	2018.0	171.0	4.0	0.0	2.0	0.852725475		20.54903304	1.915250505			0.024557501	0.017305185	0.021478325	0.789384227		236.6732041	762.4201243	7045.604823	6433.614007	1921.631401		1.874591728	0.0	0.0	1.874591728	911.0754963	1249.919276	978.6482884	1317.492068	0.0	1.350522185	7.0	0.0	15.0	0.0	0.0	0.0	0.0
"VAN106"	"VAN"	2018.0	132.0	6.0	0.0	1.0	0.814343532		16.50423825	3.29053253			0.025898323	0.069685884	0.032271429	0.686487874		477.8835031	421.2307856	7391.621732	7395.618532	2141.735109		0.665586441	0.0	1.122746436	1.788332878	713.3828538	1094.28495	764.0424437	1144.94454	0.0	1.564545957	0.0	0.0	7.0	0.0	0.0	0.0	0.0
"VAN107"	"VAN"	2018.0	180.0	14.0	0.0	2.0	1.100998212		24.1994564	3.625982422			0.028384262	0.010614676	0.113719665	0.948279636		766.1829982	642.436725	8988.042017	9243.455129	2401.380186		2.481910319	0.0	0.0	2.481910319	1001.460142	1474.320867	1074.025974	1546.886699	0.0	1.33536652	3.0	0.0	22.0	0.0	0.0	0.0	0.0
"VAN108"	"VAN"	2018.0	98.0	29.0	0.0	1.0	0.716726412		6.419450552	8.509588762			2.68688E-4	0.068883277	0.08647875	0.479865357	0.052181693	984.7267086	241.5928346	18513.87908	16226.77406	10109.64616	3.400150305	4.503108054	0.0	2.501917348	7.005025402	1135.36646	1427.40693	1312.034538	1604.075007	0.0	0.808365068	3.0	1.0	17.0	0.0	5.0	1.0	0.0
"VAN110"	"VAN"	2018.0	193.0	5.0	0.0	2.0	1.387061519		25.08140828	5.435276122			0.039699788	0.032978071	0.06543869	0.87761045	0.343688184	849.9709995	475.9190113	8534.881332	8680.744581	2168.073181	0.850746882	3.381395275	0.0	0.596176263	3.977571538	1095.09395	1608.105433	1174.346481	1687.357965	0.0	1.316267744	6.0	0.0	12.0	0.0	0.0	0.0	0.0
"VAN111"	"VAN"	2018.0	130.0	7.0	0.0	2.0	0.857741569		16.6914888	4.284791451			0.033947794	0.010221534	0.06171037	0.751861858		423.8404622	351.2382703	6365.790514	6286.193913	1517.44666		3.086710689	0.0	0.0	3.086710689	609.0127014	950.1811174	662.5018355	1003.670252	0.0	1.428564682	2.0	0.0	11.0	0.0	0.0	2.0	0.0
"VAN114"	"VAN"	2018.0	249.0	110.0	0.0	1.0	2.128968216		16.28155848	29.11485928		0.023294907	0.189565292	0.163979352	0.139556579	1.339898149	0.245424433	2460.390012	1972.91894	34059.06241	28518.88462	19300.35862	13.80076926	9.082539797	0.0	6.845836369	15.92837617	1298.804591	1606.193408	1644.59927	1951.988088	0.0		0.0	1.0	23.0	0.0	5.0	4.0	0.0
"VAN18"	"VAN"	2018.0	221.0	1.0	0.0	1.0	4.595894598		27.8692804	16.5096777			1.352689969	0.063341952	2.33383173	0.826689281	0.004968481	536.4791706	337.2008416	6338.656067	5405.742814	1552.728016		0.0	0.0	0.0	0.0	506.8006549	750.372426	540.891138	784.4629091	0.0		0.0	0.0	1.0	0.0	0.0	0.0	0.0
"VAN19"	"VAN"	2018.0	146.0	24.0	0.0	1.0	1.697512451		22.73956751	5.512869509		0.004180711	0.057272375	0.022202907	0.070875938	0.76097684	0.758287034	253.8170175	1501.890908	10268.75931	10078.98124	4354.317111	1.917920699	2.763384575	0.0	0.470589459	3.233974034	636.8160367	885.9880793	704.3106407	953.4826833	0.0	0.836716904	0.0	0.0	7.0	1.0	9.0	0.0	0.0
"VAN21"	"VAN"	2018.0	258.0	51.0	0.0	3.0	2.371865889		36.73787342	12.40566569		0.035701577	0.044631236	0.025975949	0.28306093	1.855612542	0.035999229	4590.715687	6551.626042	54145.50621	50778.45977	33972.0012	2.343633322	9.934333105	0.0	4.193093792	14.1274269	2070.642735	2633.281931	2459.198315	3021.837511	0.0	1.199804898	6.0	1.0	18.0	5.0	17.0	2.0	0.0
"VAN22"	"VAN"	2018.0	133.0	10.0	0.0	1.0	1.549967747		17.53348268	5.064782591			0.012683555	0.006887538	0.113214714	0.515256191	0.88324128	131.9434017	520.2672355	3527.656653	3324.057075	1468.06236	0.470849338	2.728820246	0.0	0.0	2.728820246	352.742699	493.5632227	387.8450534	528.665577	0.0	0.856568789	0.0	0.0	5.0	0.0	5.0	0.0	0.0
"VAN23"	"VAN"	2018.0	67.0	5.0	0.0	1.0	0.594659175		10.34401434	1.986097363			0.012358463	3.00595E-4	1.89764E-4	0.362215807	0.217628809	96.85667805	482.7776266	3276.220111	3060.938711	1620.168809		0.242984321	0.0	0.0	0.242984321	254.9701594	349.5618003	281.8203849	376.4120259	0.0	0.13337426	1.0	0.0	2.0	5.0	2.0	0.0	0.0
"VAN24"	"VAN"	2018.0	243.0	15.0	0.0	1.0	1.871455456		29.37641093	11.57171853			0.015492826	0.047533216	0.052932913	1.285219334	0.411822414	830.3408402	1150.86855	10781.38617	10783.67866	4178.668939		3.051464621	0.0	1.310277056	4.361741677	861.5097173	1319.757795	942.0675279	1400.315606	0.0	1.295177588	1.0	1.0	7.0	0.0	2.0	0.0	0.0
"VAN25"	"VAN"	2018.0	117.0	9.0	0.0	1.0	0.9282323		14.86846113	2.916788194			0.027138589	0.005246409	0.290839305	0.605008075		88.52686313	566.3592106	4383.392772	4078.356231	1291.414268		2.545335875	0.0	0.79587515	3.341211025	541.2687746	780.0160022	578.1019198	816.8491474	0.0	1.168615987	4.0	0.0	9.0	0.0	3.0	0.0	0.0
"VAN26"	"VAN"	2018.0	277.0	10.0	0.0	2.0	3.896359952		47.32272833	10.32031784			0.054095302	0.003915669	0.551503349	3.026935947	0.19485244	592.0347419	1273.540895	9317.606936	9585.731822	1249.524458		5.995522735	0.0	1.407542014	7.403064749	1146.804987	1891.542577	1190.914791	1935.652382	0.0	2.478638193	11.0	0.0	27.0	0.0	5.0	4.0	0.0
"VAN27"	"VAN"	2018.0	232.0	7.0	0.0	4.0	1.436915292		30.68156301	3.510728285			0.06295033	0.039714026	0.074103274	1.260147589		646.8829007	1084.8062	11683.38957	10806.74233	3097.457025		2.7076822	0.0	0.053440757	2.761122958	1356.100945	1934.572005	1483.262809	2061.733868	0.0	2.845636874	2.0	0.0	10.0	0.0	0.0	0.0	0.0
"VAN28"	"VAN"	2018.0	145.0	15.0	0.0	1.0	0.759580849		15.77335868	4.494716321			0.062743474	0.014575102	0.022247784	0.6600145		345.3524459	1144.234771	7900.353473	7482.65591	3391.468519		1.138002435	0.0	0.222741444	1.360743879	667.8309212	818.5585018	744.2813635	895.008944	0.0	0.538773697	9.0	0.0	15.0	1.0	2.0	0.0	0.0
"VAN29"	"VAN"	2018.0	156.0	23.0	0.0	2.0	1.389172588		23.19411255	6.234360249			0.063521207	7.83481E-4	0.075667443	1.249035823		724.1661675	2119.691987	13748.10073	13283.68642	6238.654953		5.859477779	0.0	0.0	5.859477779	1061.366305	1441.161523	1204.663018	1584.458236	0.0	2.182858113	10.0	1.0	28.0	1.0	4.0	2.0	0.0
"VAN30"	"VAN"	2018.0	295.0	37.0	0.0	2.0	2.38561398		38.42968712	13.05261351			0.028392766	0.070024643	0.4293904	1.660010253	0.165491891	1210.193585	2741.442946	22105.38435	20859.30657	12774.23552	0.54932316	15.24335862	0.0	0.174931781	15.41829041	1119.348262	1404.894264	1344.249595	1629.795597	0.0	0.99604088	11.0	1.0	17.0	0.0	7.0	0.0	0.0
"VAN31"	"VAN"	2018.0	126.0	10.0	0.0	1.0	0.907924591		16.284936	4.019354153			0.018180605	0.032782228	0.080775675	0.745749555	0.026292537	199.043656	782.1649044	5938.251386	5720.668877	1784.588675		3.243970504	0.0	0.292663167	3.536633671	650.7028343	938.3138597	708.3208847	995.9319101	0.0	0.942923147	3.0	2.0	10.0	0.0	2.0	0.0	0.0
"VAN33"	"VAN"	2018.0	103.0	5.0	0.0	1.0	0.959630621		14.08501126	2.603782068			0.020107901	0.008434214	0.016951892	0.484716974	0.407755404	497.6950836	277.0911072	4106.971384	4192.960397	1108.534338		0.808558032	0.0	8.98722E-5	0.808647904	461.7966642	733.0624815	490.7471225	762.0129398	0.0	0.982859999	0.0	0.0	6.0	0.0	0.0	0.0	0.0
"VAN34"	"VAN"	2018.0	277.0	9.0	0.0	1.0	1.371724322		33.97725983	5.048521548			0.016108772	0.055330528	0.049103405	1.251181261		394.6233992	712.6071313	6993.88526	6810.788557	1492.078793		4.09381996	0.0	0.090782332	4.184602292	690.7088438	1079.536413	731.8655494	1120.693118	0.0	2.505017036	8.0	0.0	11.0	0.0	2.0	0.0	0.0
"VAN35"	"VAN"	2018.0	180.0	8.0	0.0	2.0	1.016531963		23.45276362	2.608496371			0.017464067	0.017196189	0.026253319	0.955618367		331.2821555	1212.371596	7910.956961	7657.191836	2210.440746		1.165221299	0.0	0.0	1.165221299	1038.965165	1348.927631	1123.782269	1433.744736	0.0	1.637580535	6.0	0.0	13.0	0.0	0.0	0.0	0.0
"VAN36"	"VAN"	2018.0	115.0	4.0	0.0	2.0	0.701928115		16.37979284	1.564905963			0.048882406	4.81583E-4	0.026254352	0.626309776		176.9002708	736.2185941	5174.445618	5186.903204	1534.821927		0.0	0.0	0.154978747	0.154978747	619.5456656	825.000046	669.0358856	874.4902661	0.0	1.869893579	1.0	0.0	9.0	0.0	0.0	0.0	0.0
"VAN37"	"VAN"	2018.0	238.0	13.0	0.0	2.0	2.493321552	1.631997843	33.94049543	11.27118927	46.84368254		0.028754381	0.128929793	0.703701787	1.204803995	0.385561289	411.0105672	1560.697732	10725.50557	10568.28607	4325.997752		8.693880155	0.0	0.456675579	9.150555735	937.3006486	1271.133828	1038.00769	1371.840869	0.0	3.102720615	11.0	1.0	22.0	0.0	4.0	3.0	0.0
"VAN38"	"VAN"	2018.0	206.0	6.0	0.0	1.0	1.26912317		26.37405797	3.668070204			0.010528487	0.045912576	0.096423725	1.116258438		740.4281143	722.9325844	10235.5538	10025.00872	2669.728823		2.352322889	0.0	0.87331271	3.225635599	1027.88734	1599.429887	1132.51991	1704.062457	0.0	0.442529214	0.0	0.0	10.0	0.0	3.0	2.0	0.0
"VAN39"	"VAN"	2018.0	203.0	5.0	0.0	1.0	2.185674629		26.9987418	4.078774396			0.097727377	0.030899918	0.51975439	0.917735901	0.596990054	368.787366	465.8540257	6958.458194	6514.66503	2030.396164		4.492113656	0.0	1.055160654	5.54727431	551.8637023	882.2228154	614.3725557	944.7316688	0.0	1.654662148	5.0	0.0	7.0	0.0	2.0	0.0	0.0
"VAN40"	"VAN"	2018.0	176.0	6.0	0.0	3.0	0.983281825		22.00779861	3.90375817			0.088058239	0.013296534	0.028724354	0.85320273		575.1049744	268.6489924	6014.218232	5938.192572	1350.443781	0.124563436	1.765161016	0.0	0.189399895	1.954560911	580.1112087	903.203966	623.9142983	947.0070557	0.0	1.218471853	1.0	0.0	7.0	0.0	2.0	0.0	0.0
"VAN41"	"VAN"	2018.0	181.0	6.0	0.0	1.0	0.923889443	2.010700142	17.55477115	6.953720883	26.51919218		0.009474991	0.064461265	0.06944915	0.780503597	4.24469E-7	89.97245317	730.7623436	4622.01475	4225.607889	1087.152835		2.814160689	0.0	0.050528744	2.864689432	482.3406298	669.6284202	522.9329608	710.2207512	0.0	1.187275841	3.0	0.0	7.0	0.0	4.0	0.0	0.0
"VAN42"	"VAN"	2018.0	178.0	10.0	0.0	1.0	1.098302272		25.07328437	2.875484236			0.023370979	0.071647778	0.002032138	1.001251369		686.7222927	507.4709295	7967.689672	7827.533139	1878.148506		3.093310232	0.0	0.0	3.093310232	856.3131842	1301.279715	925.4669313	1370.433463	0.0	1.224667868	5.0	0.0	19.0	0.0	0.0	0.0	0.0
"VAN43"	"VAN"	2018.0	164.0	8.0	0.0	1.0	3.747885143		31.8022571	6.58273057				0.556405485	1.411235872	1.744994186		292.3589694	749.6597379	5920.507903	5791.424769	617.5766394		1.229210837	0.0	3.040944984	4.270155821	744.4699478	1270.711765	780.0255079	1306.267325	0.0	2.091864871	0.0	0.0	8.0	0.0	5.0	2.0	0.0
"VAN44"	"VAN"	2018.0	195.0	4.0	0.0	1.0	1.73205295		24.17013229	4.727989208		0.104600599	0.007500903	0.031548307	0.490363828	1.087201408	0.004834846	449.0905638	390.2568192	8206.430986	8111.176413	1263.482147		0.843334326	0.0	1.183652365	2.026986691	946.8566538	1434.361293	1004.726858	1492.231497	0.0	1.485656468	1.0	4.0	8.0	0.0	8.0	0.0	0.0
"VAN45"	"VAN"	2018.0	164.0	7.0	0.0	3.0	1.199998084		25.12172581	3.275638708			0.066334703	0.046808221	0.057156763	0.967393777	0.062304629	287.9582074	628.5797608	7293.411161	7213.194915	1851.66686		1.630742851	0.0	0.0	1.630742851	688.9454769	1082.168024	729.1631692	1122.385716	0.0	1.565453873	2.0	1.0	12.0	0.0	0.0	0.0	0.0
"VAN46"	"VAN"	2018.0	175.0	5.0	0.0	1.0	2.238463373		24.34414626	6.84926513			0.021310886	0.033265199	0.938998508	1.055600939	0.138988647	365.1499786	204.6302138	8496.791625	8289.028036	2099.936487	0.677978571	6.563054908	0.0	0.830031566	7.393086474	905.4710608	1296.194486	963.8069424	1354.530367	0.0	1.821926915	1.0	0.0	5.0	0.0	3.0	0.0	0.0
"VAN48"	"VAN"	2018.0	217.0	5.0	0.0	1.0	1.330284894		28.81931133	6.150216769		0.016942904	0.021045281	0.02695866	0.05323658	1.212101468		391.9555693	1195.771934	7295.903802	7157.397676	1798.651096		1.835466325	0.0	0.0	1.835466325	929.5245125	1364.80384	982.9343182	1418.213646	0.0	0.748443155	6.0	0.0	7.0	0.0	2.0	1.0	0.0
"VAN49"	"VAN"	2018.0	179.0	9.0	0.0	1.0	0.896497698	0.571725265	20.41712388	2.78079651	23.76964566		0.023878795	0.021120522	0.071483384	0.779987405	2.75949E-5	125.2018863	703.0942477	4838.927832	4778.748213	1219.994589		2.097743152	0.0	0.0	2.097743152	552.0464602	750.9176206	618.0294186	816.9005791	0.0	2.502761235	5.0	1.0	5.0	0.0	0.0	0.0	0.0
"VAN50"	"VAN"	2018.0	199.0	7.0	0.0	1.0	2.291984715		24.24585046	7.357707058			0.018774099	0.048933255	0.775251103	1.3716602		287.0029998	542.7048665	4867.507653	4498.9318	739.7515554		4.484322072	0.0	2.408990178	6.89331225	528.5329333	852.6268209	561.8447462	885.9386338	0.0	1.276234211	7.0	0.0	6.0	0.0	5.0	1.0	0.0
"VAN53"	"VAN"	2018.0	175.0	5.0	0.0	1.0	0.915494565		18.99975461	4.08350908			0.074817872	0.008074705	0.102256252	0.727542642	0.002803081	312.3330383	413.6725847	5289.114535	5274.753688	1379.156871		0.0	0.0	0.727282534	0.727282534	483.47047	712.587078	527.989787	757.1063949	0.0	1.085513813	0.0	0.0	5.0	0.0	2.0	1.0	0.0
"VAN56"	"VAN"	2018.0	184.0	6.0	0.0	2.0	1.035609111		19.95968803	4.467723513			0.034878709	0.033451483	0.153114954	0.814144161		569.4174108	355.9507813	5827.057293	5620.584593	1241.787929		1.672412035	0.0	0.698587821	2.370999856	618.3944589	984.5910539	668.9754266	1035.172022	0.0	1.194671768	1.0	0.0	9.0	0.0	2.0	0.0	0.0
"VAN57"	"VAN"	2018.0	188.0	7.0	0.0	2.0	1.271444098		28.43219632	3.199608923		0.048447289	0.022413102	0.014218188	0.028981429	1.157384057		831.4381252	691.0157515	10201.36309	10322.17626	2603.250837		2.591889736	0.0	0.0	2.591889736	1201.719525	1817.242866	1280.940499	1896.46384	0.0	2.087145691	3.0	0.0	22.0	0.0	0.0	0.0	0.0
"VAN60"	"VAN"	2018.0	172.0	13.0	0.0	1.0	1.111989456		23.92916721	4.513351916			0.02262291	0.008574177	0.072803587	1.007988788		398.6852983	1563.829798	8274.231006	7873.873719	3192.005735		3.762874544	0.0	0.177728939	3.940603483	795.9750392	1107.528341	875.3019929	1186.855295	0.0	1.508568626	4.0	0.0	9.0	0.0	5.0	0.0	0.0
"VAN61"	"VAN"	2018.0	174.0	4.0	0.0	1.0	1.105106473		21.49730978	2.763044997			3.85418E-4	0.039029203	0.219702026	0.81716637		153.2884373	538.4056148	5432.970921	5326.698601	1322.882532		3.441529601	0.0	0.488977641	3.930507242	550.8148301	757.1698269	606.2899211	812.6449179	0.0	1.08460033	2.0	0.0	10.0	0.0	3.0	0.0	0.0
"VAN62"	"VAN"	2018.0	236.0	6.0	0.0	1.0	1.605088556		34.19701189	5.737022539			0.058609784	0.060193546	0.092208442	1.394077185		501.9904952	1258.255981	7061.814251	7235.500947	1005.523508		3.676132793	0.0	1.081233274	4.757366068	924.3161522	1499.05168	954.8059838	1529.541512	0.0	1.566522006	6.0	0.0	9.0	0.0	4.0	1.0	0.0
"VAN63"	"VAN"	2018.0	155.0	14.0	0.0	1.0	0.987543123		19.65972609	4.325832507		0.034020863	0.106109411	0.030544323	0.026505574	0.774212142	0.016150827	250.6232062	1020.565693	7822.018568	7600.48512	3165.96579		2.520604343	0.0	0.0	2.520604343	804.2284412	1102.92998	892.9851868	1191.686726	0.0	1.454050128	8.0	0.0	16.0	0.0	3.0	0.0	0.0
"VAN64"	"VAN"	2018.0	343.0	14.0	0.0	1.0	3.003442623		53.83453762	8.697645751		1.25774E-5	0.037060581	0.087813875	0.187760933	2.686254499	0.004540247	838.17336	2023.911672	12071.1227	11969.92441	4251.245822		6.467308867	0.0	0.565625478	7.032934345	1011.934038	1617.218002	1084.723994	1690.007958	0.0	2.380742118	6.0	0.0	8.0	0.0	5.0	1.0	0.0
"VAN65"	"VAN"	2018.0	135.0	6.0	0.0	1.0	1.005445909	1.342301041	18.04176715	4.641182405	24.0252506		0.010680256	0.077784606	0.156255465	0.759270741	0.001454849	246.4170031	409.8593742	4905.73932	4930.630357	948.8946058		0.0	0.0	0.0	0.0	504.9411881	751.4087965	530.159553	776.6271615	0.0	0.286138152	1.0	0.0	4.0	0.0	0.0	0.0	0.0
"VAN66"	"VAN"	2018.0	297.0	15.0	0.0	2.0	2.33971029		46.41198294	5.406999863			0.061244497	0.018322715	0.134437092	2.1257058		547.5813253	1260.168207	8947.357371	9531.651039	2056.8394		4.853244159	0.0	0.013354755	4.866598914	838.0855755	1431.720466	885.8209593	1479.45585	0.0	2.021779329	9.0	0.0	4.0	0.0	4.0	1.0	0.0
"VAN67"	"VAN"	2018.0	147.0	4.0	0.0	2.0	1.274523953		23.81169656	2.767493697			0.048743623	0.024414019	0.057310138	1.144056013		317.1228662	793.6751172	4999.744955	5277.1036	1526.897958		4.347946635	0.0	0.446394313	4.794340948	445.1319468	768.4877019	458.6857988	782.0415539	0.0	0.800633282	7.0	0.0	5.0	0.0	4.0	0.0	0.0
"VAN68"	"VAN"	2018.0	126.0	12.0	0.0	2.0	0.898756881		15.66645515	3.85661876			0.012318733	0.017013016	0.034382188	0.694976316	0.140066627	286.9329468	906.729584	7383.503719	6931.020503	3422.849145		2.069130458	0.0	0.592966988	2.662097446	574.5795528	756.8387413	657.4475887	839.7067772	0.0	1.206234905	3.0	0.0	22.0	0.0	3.0	1.0	0.0
"VAN69"	"VAN"	2018.0	231.0	7.0	0.0	2.0	1.350353299		28.96907838	6.871699772			0.025424418	0.065469569	0.139596855	1.114006211	0.005856256	365.0729822	576.989891	7417.984066	7256.741291	1575.222032		0.0	0.0	2.309732985	2.309732985	733.7562852	1118.352783	795.7343817	1180.33088	0.0	0.940300492	0.0	0.0	7.0	0.0	2.0	1.0	0.0
"VAN70"	"VAN"	2018.0	196.0	7.0	0.0	3.0	1.406995367		25.77071268	4.496260686			0.067875157	0.025363596	0.281903359	1.030390473		507.1852703	980.3636194	9376.045564	9098.366361	2633.179164		3.743219011	0.0	0.0	3.743219011	1139.068643	1680.409145	1240.804841	1782.145343	0.0	1.886406143	6.0	0.0	13.0	0.0	1.0	0.0	0.0
"VAN71"	"VAN"	2018.0	216.0	7.0	0.0	4.0	2.029115316		40.74749703	5.154186626			0.149589821	0.034586051	0.207176669	1.63776244		605.079855	1649.926162	8672.965204	8661.817524	1521.233905		1.91549655	0.0	0.506872198	2.422368748	1152.357463	1887.974817	1185.83982	1921.457174	0.0	1.58835716	2.0	0.0	6.0	0.0	3.0	0.0	0.0
"VAN72"	"VAN"	2018.0	121.0	8.0	0.0	1.0	1.416420849	1.923018565	15.20067918	8.822154053	25.94585179		0.017828058	0.090633135	0.047036105	0.501489062	0.759434476	208.4902741	311.54874	4980.695718	4833.706687	1293.312298		1.500746023	0.0	0.240940078	1.741686101	555.5814624	886.821916	606.4229029	937.6633565	0.0	1.01435128	0.0	1.0	1.0	0.0	2.0	0.0	0.0
"VAN73"	"VAN"	2018.0	250.0	7.0	0.0	2.0	1.804928158		37.40732292	6.513719266		0.008640694	0.076749477	0.058764815	0.143894058	1.495050694	0.021828368	484.3659297	637.0487907	6430.879077	6703.34485	807.1885207		4.21010415	0.0	1.475237593	5.685341743	698.4062738	1162.498607	717.722992	1181.815325	0.0	2.182117135	0.0	0.0	3.0	0.0	4.0	0.0	0.0
"VAN74"	"VAN"	2018.0	219.0	7.0	0.0	2.0	1.55485232		26.08101798	6.74419589			0.12497188	0.055292791	0.108807378	0.956467087	0.295173949	580.3102001	514.8289004	7212.38096	7446.519722	1770.510663		4.15914211	0.0	0.631420099	4.790562209	597.7097222	974.8866912	665.0463488	1042.223318	0.0	1.480083647	5.0	0.0	12.0	0.0	3.0	1.0	0.0
"VAN75"	"VAN"	2018.0	246.0	7.0	0.0	1.0	1.885561064		34.21705576	5.974666908			0.038880266	0.074184245	0.266511662	1.49943682		327.7056952	408.6280749	5373.170632	5324.743124	388.5756756		1.697973083	0.0	5.19026E-4	1.698492109	494.2332817	834.3272281	529.352498	869.4464443	0.0	0.922885602	1.0	0.0	2.0	0.0	1.0	0.0	0.0
"VAN76"	"VAN"	2018.0	131.0	9.0	0.0	2.0	0.764575586		15.79686638	3.276391905			0.007073141	0.037026389	0.047238804	0.579510099	0.093727206	939.6906399	324.3223077	10705.86378	10795.06218	4144.333216		0.986713127	0.0	0.084136369	1.070849497	1073.773837	1473.807932	1180.636442	1580.670536	0.0	1.316141778	1.0	1.0	17.0	0.0	3.0	0.0	0.0
"VAN88"	"VAN"	2018.0	211.0	2.0	0.0	1.0	7.986087985		19.69136855	21.9447654			1.67121516	0.315841772	5.370188743	0.420121491	0.198611496	1210.085435	43.84481979	9477.031982	4810.688451	3160.148219		1.805670866	0.0	0.0	1.805670866	1263.692603	1886.824676	1343.068609	1966.200682	0.0	0.529548022	1.0	2.0	1.0	0.0	2.0	0.0	0.0
"VAN90"	"VAN"	2018.0	153.0	10.0	0.0	1.0	1.210536271		16.03320365	6.405947197			0.01195579	0.075199446	0.076820599	0.526767379	0.519793041	433.0832037	533.873701	8291.96364	7206.713197	4877.694853	8.63904E-5	4.309243432	0.0	0.454142266	4.763385698	465.679935	610.012994	555.2004177	699.5334767	0.0	0.823603783	7.0	0.0	18.0	0.0	2.0	0.0	0.0
"VAN93"	"VAN"	2018.0	109.0	7.0	0.0	2.0	0.563131931		11.62493323	2.784818506			0.018162364	0.004479157	0.049731733	0.489110783	0.001647875	159.6450451	885.828332	4747.552945	4375.22681	2189.53235		1.144161581	0.0	0.0	1.144161581	479.673511	621.5556974	526.9306283	668.8128147	0.0	0.503833081	6.0	0.0	16.0	0.0	1.0	0.0	0.0
"VAN95"	"VAN"	2018.0	164.0	21.0	0.0	1.0	1.080839773		17.76295739	8.478143867		0.016740081	0.029092677	0.052194934	0.123710926	0.793951969	0.009172233	340.8312213	114.9027699	10395.83278	9419.576372	4907.898216	0.774600965	6.654985752	0.0	0.228288128	6.88327388	770.3769179	1001.460096	893.912507	1124.995685	0.0	0.326335291	3.0	1.0	12.0	0.0	9.0	0.0	0.0
"VAN97"	"VAN"	2018.0	69.0	9.0	0.0	1.0	0.528017377		8.681793448	3.60270142			0.026921825	0.017969482	0.082089794	0.400994361		215.5698053	767.9491772	4406.336717	4384.792297	1693.171639		2.415374682	0.0	0.0	2.415374682	434.8604526	577.3594931	482.2771628	624.7762033	0.0	1.611219686	6.0	0.0	7.0	0.0	0.0	1.0	0.0
"VAN98"	"VAN"	2018.0	194.0	8.0	0.0	1.0	3.018358054		39.66425983	7.090975197			0.359280417	0.026037012	0.937543309	1.664914269		325.4665551	1029.005185	6733.81441	6585.005492	1529.753164		5.058291977	0.0	3.279216097	8.337508074	745.8655292	1173.036996	785.3785848	1212.550051	0.0	1.247887455	3.0	0.0	8.0	0.0	9.0	0.0	0.0
