Schoolid	Entropie500m	City	SUMIntersection	PropIntersectionKm	NbrSchools	SUMOnewaykm	PropOneWayKm	NbrCrossingGuard	PropCrossingGuardKm	NbrTrafSignals	Pop2016	Pop2011	Highwaykm	MajorRoadkm	MinorRoadkm	roadcovkm	ShapeAreakm	ISPH1116	OPDbPC60Less	STDMulti	SumComkm	SumGouvkm	SumOpenAreakm	SumParkkm	SumReskm	SumIndkm	CHASEYEAR	BikeClass01	BikeClass02	BikeClass03	BikeClassAll	AG112	AG117	AG012	AG017	NbrRaisedCrosswalk	SpeedHumpkm	NbrTrafficCircles	NbrMidBlockNarrowings	NbrCurbExtension	NbrDiverter	NbrCrosswalk	NbrFlashingCrosswalk	NbrSpeedActivatedSign
"SUR7"	1.33810186349E-4	"SUR"	21.0	5.3	1.0					0.0	1902.75801671864	1133.34866918616	0.0	0.531707675495136	3.44720720277573	3.97891487827086	0.289810032837816	83.8989330256442	0.0	173.823413279598					0.289810032152345		2019.0	0.0	0.0	0.0	0.0	390.959171935882	495.221981481403	427.390584545779	531.6533940913	0.0	0.11803659554	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR68"	0.439076815877222	"SUR"	26.0	5.6	2.0					3.0	996.556847363194	958.120082861937	0.0	1.27833034211087	3.33758530626213	4.615915648373	0.328200751933439	80.4528251687393	23.0389866460558	183.184751141097		0.085599853264739	0.001471597025194	0.010695904750339	0.221034240822281		2019.0	0.947594699458086	0.109583784821995	0.414348549971275	1.47152703425135	74.3490660229532	148.505260628135	77.6350579882587	151.79125259344	0.0	0.53367870617	1.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR66"	3.9935867745E-4	"SUR"	4.0	3.5	2.0					1.0	505.022458684995	541.960622339435	0.0	0.552022003615449	0.576768641372706	1.12879064498815	0.087888447530302	44.7685255577124	0.10901516663176	109.805423285851					0.087888449474555		2019.0	0.0	0.0	0.532748917424968	0.532748917424968	88.6899158790049	125.199432782407	95.9915532117124	132.501070115115	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR65"	0.169113015871164	"SUR"	22.0	5.9	1.0					0.0	776.494551081601	804.254636535082	0.0	0.773839982713592	2.9448162253986	3.7186562081122	0.271594789159563	16.090734118386	9.44321984446416	45.5662739117718			0.02762694022418		0.243967854203669		2019.0	0.0	0.0	0.734983838185691	0.734983838185691	109.313739365985	158.5003055346	117.296649882832	166.483216051446	0.0		1.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR64"	0.053720289719352	"SUR"	10.0	3.6	1.0					0.0	758.770248937401	767.971900212947	0.0	0.0	2.79134592169185	2.79134592169185	0.215960397804269	32.4404407662363	24.5555439122949	83.972966661761		2.51857942414E-4		0.004167249637561	0.211541289235333		2019.0	0.0	0.0	0.0	0.0	121.896901240629	169.307632426867	125.167921239141	172.578652425379	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR63"	1.48885470126E-4	"SUR"	18.0	6.2	1.0					2.0	1018.09821676198	941.347347934266	0.0	0.113356172179085	2.80809551567398	2.92145168785306	0.258077619257906	46.3472403658835	3.94068948929504	95.6644575161878					0.258077616606167		2019.0	0.0	0.022247235823156	0.077776251715539	0.100023487538695	132.830002951257	180.929505605852	144.250752012728	192.350254667323	0.0	0.33211300844	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR61"	1.52457614275E-4	"SUR"	5.0	2.6	1.0					0.0	97.3627770156955	106.358218194585	0.0	0.947929867476975	0.942307048572886	1.89023691604986	0.251478526195878	6.68016489095726	0.0	2.96981315970113					0.251478445776487		2019.0	0.0	0.0	0.0	0.0	10.768444781472	16.7096028755705	11.882316188197	17.8234742822955	0.0	0.81151010382	1.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR60"	0.004931605621591	"SUR"	15.0	4.8	2.0					1.0	642.812321328068	605.339103489711	0.0	1.5356913769144	1.56020237684762	3.09589375376202	0.234494885213753	0.004448829340084	2.23648273697778	65.4506164430548			2.83592547749E-4		0.234211292887282		2019.0	0.0	0.10973978245464	1.53015818324997	1.63989796570461	92.3393843384592	130.740378791652	96.9474164651884	135.348410918381	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR58"	0.015458408617045	"SUR"	14.0	3.6	1.0					0.0	1301.56009871128	1293.64980442714	0.0	0.358817946652643	3.47952914374982	3.83834709040246	0.302875948068964	52.3291822199308	5.26714250911366	223.62971013389	0.007667455828676		1.75365573964E-4		0.295033124490615		2019.0	0.0	0.0	0.025266503306331	0.025266503306331	131.282249159891	210.168168840386	135.961626290969	214.847545971465	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR57"	0.014038916541597	"SUR"	16.0	5.4	2.0					1.0	1507.03528172205	1603.13100039821	0.0	1.24752770742185	1.74243343993653	2.98996114735838	0.248203572216958	170.005253993167	2.55577776115444	311.564496020069			0.001037548123204		0.247166020864868		2019.0	0.0	0.14833249206809	1.24013753752209	1.38847002959018	260.07391614426	367.174750684726	282.458615302712	389.559449843178	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR54"	0.087510734457871	"SUR"	27.0	5.4	1.0					0.0	2103.27277258564	2024.93393683505	0.0	1.33152173318415	3.66045026152084	4.991971994705	0.334546697627675	294.165641435156	49.2680541470682	429.075253137226		0.012753725927184	3.51025591645E-4		0.321441944006817		2019.0	0.0	0.376337324646987	0.939059811727989	1.31539713637497	339.166053286131	477.534580754471	363.338330391461	501.706857859802	2.0	0.089618097164	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR53"	7.75203963601E-4	"SUR"	20.0	5.3	1.0					2.0	541.839677593891	529.339306087919	0.0	1.76637306442768	1.9872393580916	3.75361242251928	0.314253204668952	37.9933847926904	12.8738402033806	40.9258299059824			4.134085601E-5		0.314211869189884		2019.0	0.0	0.0	0.944312953868161	0.944312953868161	71.6973487688769	123.033532942378	75.5106468189247	126.846830992426	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR52"	0.366743944154502	"SUR"	20.0	4.4	1.0					4.0	1126.5480148807	1078.33355712642	0.0	2.54575386140747	2.00989379191921	4.55564765332669	0.220019583213508	108.550582790626	10.276161854934	160.639013171624			0.024229418110771	0.028179293977252	0.167610872144514		2019.0	0.0	0.0	1.32908864917007	1.32908864917007	179.433688200461	240.391544309408	191.596024388784	252.553880497731	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR51"	0.237232753460093	"SUR"	0.0	0.0	1.0					0.0	21.5259394093817	22.4983637769513	0.0	0.948167149051087	0.0	0.948167149051087	0.358697405073351	0.663016614252004	1.76804430467201	0.884022152336005			0.296449021001113	0.062248387925386			2019.0	0.0	0.0	0.0	0.0	1.326033228504	2.43106091892401	1.54703876658801	2.65206645700801	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR50"	0.029915412582021	"SUR"	24.0	5.4	1.0					1.0	994.309717796439	289.794220157744	0.0	0.711917218682747	3.70191060347245	4.41382782215519	0.290008601604194	56.2969760881087	0.772614134395281	104.157940527985			0.003026549951924		0.286982053697557		2019.0	0.0	0.948052263359778	0.0	0.948052263359778	158.532410418997	208.575405680323	176.984287456498	227.027282717824	1.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR48"	0.509822127590779	"SUR"	32.0	6.7	1.0					2.0	1613.45121770014	1617.15617018409	0.0	0.996974977577304	3.75661736827521	4.75359234585252	0.331368419506083	209.685118226184	23.6586368203389	307.007490010874		0.041240588188128	0.004061330293876	0.025655419439992	0.228678267375372	0.031732819676302	2019.0	0.0	0.0	0.995213941649304	0.995213941649304	250.950980843645	353.842273996429	269.878166953538	372.769460106321	0.0	0.094571674451	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR47"	0.247545185390185	"SUR"	19.0	4.2	1.0					3.0	2657.57884991133	2443.48180616958	0.0	2.54281182319252	1.9785047823766	4.52131660556913	0.338959582437009	483.026394458026	119.069289915426	957.480758387686	4.1940932295E-5		0.005673073491029	0.04632663219794	0.286917933424398		2019.0	0.0	0.0	0.961004545837592	0.961004545837592	373.232616454584	534.659092109229	402.380455012677	563.806930667322	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR46"	0.027437007619618	"SUR"	9.0	5.8	1.0					1.0	702.67698021802	627.115484961224	0.0	0.528299255191869	1.03371535070859	1.56201460590046	0.131656094811796	98.2734331449551	6.54717151428382	115.555718531155			0.00122955512683		0.130426539222044		2019.0	0.0	0.0	0.424979259133164	0.424979259133164	110.998821212517	150.581750364865	122.015708812784	161.598637965131	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR45"	0.005205956438717	"SUR"	5.0	4.1	1.0					0.0	511.424754236323	432.037480671206	0.0	0.153244603672772	1.05683553326584	1.21008013693861	0.126527517522479	53.2172923793556	5.44495689262084	56.5283239789266			1.59316465155E-4		0.12636820096086		2019.0	0.0	0.0	0.0	0.0	76.6838723180265	111.309407083439	84.8836169668414	119.509151732254	1.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR44"	0.033038265091603	"SUR"	16.0	4.7	1.0					1.0	1943.6745321692	2000.15234331248	0.0	1.95297975253833	1.46486416764828	3.41784392018661	0.243572770484643	231.041311504387	3.07480928443254	385.577638645295			0.002869582497631		0.240703179066481		2019.0	0.0	0.163246219268062	0.993081735048418	1.15632795431648	279.867273223573	415.501420231623	298.220793740277	433.854940748326	0.0	0.54659377691	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR43"	0.657596277328638	"SUR"	15.0	4.0	1.0					2.0	1222.29351701589	1203.69058602991	0.0	2.3764332910951	1.3730601885553	3.74949347965041	0.274800501362581	120.512030276448	3.92684245979507	188.365323903217		0.03095106542134	0.006276821982623	0.073642156826973	0.133506706044215	0.03042374868807	2019.0	0.0	0.486237139980194	1.18444210910406	1.67067924908426	198.002496057281	286.199588209563	213.253910169404	301.451002321686	0.0	0.15219107208	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR41"	0.093810908569364	"SUR"	16.0	3.7	1.0					1.0	1733.79631878763	696.92194401237	0.0	0.628937778888564	3.6505799129436	4.27951769183217	0.387558360426582	139.846202878162	6.51047267457938	211.432582141018			0.017295765669949		0.370262596067391		2019.0	0.0	0.367557410402396	1.82807713871312	2.19563454911552	312.178941258485	424.240929905833	344.553967306033	456.615955953382	1.0	0.090339707356	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR4"	0.159459895049085	"SUR"	26.0	6.4	1.0					1.0	731.001987526616	710.452666218161	0.0	0.252427396502563	3.79877481093367	4.05120220743623	0.296159770455983	49.7005798987704	4.98329585677204	25.207505610736			0.027628433579225		0.268531338331522		2019.0	0.0	0.136573053096731	0.245554988720393	0.382128041817124	87.5323553264415	129.017219675338	91.9171645782563	133.402028927153	2.0	1.12310635	2.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR35"	0.086288997234975	"SUR"	22.0	5.4	1.0					2.0	735.717633276319	610.33476266004	0.0	2.00105030322283	2.03633930679146	4.03738961001429	0.206863090153625	29.3828928557393	1.79952961037677	51.2756607989785			0.008253094883246		0.19860999636516		2019.0	0.0	0.0	0.860090284073553	0.860090284073553	144.876514162899	185.281278628496	156.322208562672	196.72697302827	0.0	0.23897487572	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR31"	0.201966937583093	"SUR"	2.0	1.3	1.0					1.0	26.8086891272633	27.410456391997	0.0	0.94888272379762	0.622656126205018	1.57153885000263	0.32047592077307	0.0	1.42898868628884	0.927472389518531			0.278180640512066	1.28504364822E-4	0.042166774652197		2019.0	0.0	0.0	0.0	0.0	3.16713483575053	4.78848235563686	3.47629229892338	5.0976398188097	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR3"	0.046061156551703	"SUR"	16.0	4.9	1.0					0.0	617.710410307784	560.320691586445	0.0	0.0	3.24246297458173	3.24246297458173	0.20921507282753	38.0000568315246	0.284415875633144	9.36258984030743					0.205491610470567	0.003723462335463	2019.0	0.0	0.0	0.0	0.0	124.416124206355	184.184193255588	131.119104279469	190.887173328702	0.0	0.10221757228	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR27"	0.056752348921864	"SUR"	11.0	3.4	1.0					0.0	916.362642901873	913.149665357409	0.0	0.700308408829363	2.55718425759683	3.25749266642619	0.215159299684042	56.4848000496229	0.335027003658618	100.205546026056			0.004986275588869		0.210173025410653		2019.0	0.0	0.0	0.0	0.0	116.384454458576	184.685573763625	120.945021379558	189.246140684608	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR26"	0.035677339709663	"SUR"	21.0	5.8	1.0					0.0	1541.99127677825	39.9977504051215	0.0	0.0	3.63572356101372	3.63572356101372	0.268613855385801	43.6665850278127	0.0	90.9787456617224			0.003480854542163		0.26513300157059		2019.0	0.0	1.14079753969237	0.478448144356501	1.61924568404887	292.51836729476	369.643105236766	326.210487375942	403.335225317948	3.0	0.26279788417	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR25"	0.067534499239258	"SUR"	21.0	5.6	1.0					3.0	936.962754199879	765.299523209754	0.0	2.25715405033844	1.51378354949533	3.77093759983378	0.27179428494244	66.9999307376305	8.41088205980378	108.013371678995			0.007877171494554		0.2639171149526		2019.0	0.0	0.24547163833797	0.63064938558308	0.87612102392105	143.967273838777	216.100421275757	155.600589225034	227.733736662014	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR22"	0.007583037824038	"SUR"	12.0	4.7	1.0					0.0	228.871658687639	213.340138574664	0.0	0.395354636428275	2.15697444423754	2.55232908066582	0.14232493345581	15.4505795217941	27.4825036303021	24.1760223543217			5.9234177001E-5	2.02906278202E-4	0.142062792138399		2019.0	0.0	0.0	0.0	0.0	34.3315290050448	51.5089723650964	41.1898903276827	58.3673336877343	0.0	0.073976135571	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR20"	0.062142131846717	"SUR"	23.0	5.1	1.0					1.0	1709.42384616254	1568.7383937691	0.0	1.3248355659657	3.20347419060467	4.52830975657038	0.293664996734386	134.372969408974	10.0857873576054	284.664320658363			0.00764813897361		0.286016860439209		2019.0	0.0	0.0	0.661022539167464	0.661022539167464	246.687707644247	385.740332757232	267.140423232219	406.193048345204	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR19"	0.035076862572739	"SUR"	25.0	6.5	3.0					1.0	1063.66773828422	958.761083579371	0.0	1.14431555883123	2.7068704508427	3.85118600967394	0.242793064660055	96.1292687616154	22.4583995189682	140.423568389405			0.003079674568265		0.239713388234442		2019.0	0.0	0.0	0.295798382542409	0.295798382542409	172.508321067206	245.656554952246	180.732331383457	253.880565268497	2.0		1.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR18"	0.392691754690722	"SUR"	13.0	5.2	2.0					2.0	884.313696592888	867.251242800123	0.0	0.768342860868542	1.74305505955864	2.51139792042718	0.221449404161314	108.752586505621	45.1735873756694	297.449388613503		0.08092333842301		0.005681860986415	0.134844204492925		2019.0	0.0	0.498373740485167	0.769360659506015	1.26773439999118	105.000386420649	155.702314445062	112.325703044067	163.02763106848	0.0	0.40812087219	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR161"	0.284676045042637	"SUR"	32.0	5.8	1.0					2.0	775.529964021439	753.458053030246	0.0	1.417747942407	4.05254281608404	5.47029075849105	0.308190229961049	6.34698325037822	6.31949077014471	75.5302594046662		0.05621441462134	0.004930356153375		0.247045460633387		2019.0	0.0	0.055278002075132	0.369981170269213	0.425259172344345	119.405449862536	167.866581778903	127.43619623658	175.897328152946	0.0	0.47189601138	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR16"	0.310555763470184	"SUR"	30.0	7.0	1.0					0.0	1463.91408488334	1498.68259732617	0.0	1.13275968328655	3.17001068564303	4.30277036892959	0.251707100696804	111.055222212949	0.104007431577617	273.091324654614		0.052489230671628	0.004951718243172		0.194266150022139		2019.0	0.0	0.0	0.155795231467983	0.155795231467983	168.53013451614	260.208650681299	175.3491908284	267.027706993559	0.0	0.32897161396	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"TOR333"	0.196841053696595	"TOR"	30.0	4.6	1.0					1.0	2276.70438986631	2183.41599840679	0.0	1.62716362346542	4.84354632530223	6.47070994876765	0.396144974231867	150.998813108752	254.490743607959	200.630815609618		0.018476935909663	0.001877374563948	0.015690969605645	0.360099688337631		2018.0	0.622534943277887	0.0	0.0	0.622534943277887	397.251176242648	578.080088189633	423.605177847023	604.434089794008	0.0	0.12233568285	1.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR157"	0.38208225064369	"SUR"	14.0	4.5	1.0					0.0	846.714839657618	763.107197617744	0.0	0.314661698646625	2.79335362314644	3.10801532179307	0.225845814605033	120.140770902266	10.6537728672632	110.0594657065		0.030724989158585	0.001615872947475	0.022081944191148	0.171423017796398		2019.0	0.0	0.0	0.387925637137821	0.387925637137821	146.591480679858	199.893880922911	155.026835205435	208.329235448487	0.0	0.54784286651	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR155"	0.061914675717175	"SUR"	21.0	6.0	1.0					1.0	1263.41006487694	1141.57064134206	0.0	0.383776505698619	3.10879173909564	3.49256824479426	0.296845001844353	98.3834993174165	6.98553988574529	55.9661017225676			0.007694877974501		0.289150128828649		2019.0	0.0	0.0	0.373762521576626	0.373762521576626	182.753986924153	250.800307905936	193.203050920769	261.249371902551	0.0	0.14600856065	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR153"	0.107698574404209	"SUR"	21.0	4.8	1.0					1.0	854.796786476328	788.07952463644	0.0	1.42690944549567	2.95833308570513	4.38524253120081	0.255899374935604	14.7415651967988	7.89626247332212	67.3972735332673			0.013747111402206		0.242152261379021		2019.0	0.0	0.140115428610971	1.41750480386991	1.55762023248088	147.949031989286	210.513110417198	157.63870289038	220.202781318292	0.0	0.20227710876	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR152"	0.363410126333644	"SUR"	28.0	8.9	1.0					1.0	954.655481925294	797.419219952256	0.0	0.531892308168438	2.60306342126548	3.13495572943391	0.160734058044239	20.0036860080226	0.0	18.2616636203929		0.034729097505951	0.007976752854455		0.11802820645005		2019.0	0.0	0.0	0.533044552028395	0.533044552028395	180.415494557521	245.695806420455	195.088199690522	260.368511553456	0.0	0.19122029227	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR151"	0.139783021594342	"SUR"	7.0	4.6	1.0					0.0	454.584390894117	411.619787861546	0.0	0.80770346029586	0.726069538608087	1.53377299890394	0.114158314039183	60.7585628630713	2.71320202247624	60.837457696243		0.001767732423197	0.002996680531954	0.001535968428532	0.107857931096185		2019.0	0.0	0.068325109029396	0.351763195145364	0.42008830417476	76.4954743730565	113.415484903639	80.7002676271332	117.620278157716	0.0	0.12641945577	1.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR150"	0.033290662291539	"SUR"	20.0	5.2	1.0					0.0	1595.82070782575	669.653510179561	0.0	1.05173337203224	2.78567000861757	3.83740338064981	0.324672826834231	131.053357854915	4.20260609064868	209.620143537785			0.003865429657264		0.32080736330732		2019.0	0.0	0.0	0.455416603113168	0.455416603113168	299.535358775041	407.448441904269	330.499038291301	438.41212142053	0.0	0.42383061501	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR15"	0.239800435508523	"SUR"	17.0	3.8	1.0					1.0	1029.91912894187	1058.90186138133	0.0	0.424561894556964	4.04914803152518	4.47370992608214	0.306532092475013	32.6732850041863	38.8008405790245	106.750513519663		0.019964321547049	0.018715035717139		0.267852732640628		2019.0	0.0	0.0	0.015787304037951	0.015787304037951	148.01489724451	215.279987788952	155.055716921042	222.320807465484	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"TOR339"	0.137813358566902	"TOR"	15.0	3.9	1.0			1.0	0.257	3.0	1032.96195913168	1064.03925301013	0.0	1.06299821623153	2.82332782616111	3.88632604239264	0.330020126808886	64.4732701123882	118.721690371044	58.4729419902505		0.022775802337611	2.18359114163E-4	5.14381397732E-4	0.306511592225662		2018.0	0.0	0.0	0.0	0.0	88.7961567487913	133.68958933255	100.843886521403	145.737319105163	0.0		0.0	0.0	0.0	0.0	1.0	0.0	0.0
"SUR145"	0.001855997181335	"SUR"	7.0	3.2	1.0					0.0	287.986846856157	290.885156520618	0.0	0.298067287994598	1.8657280155005	2.16379530349509	0.217260170089283	13.9236281974602	0.556487836358982	14.6656119792721			8.1352127356E-5		0.217178814896224		2019.0	0.0	0.64526641619279	0.296660201479615	0.941926617672405	45.5502570089152	68.2326375406464	45.9212488998212	68.6036294315523	0.0	0.16059513092	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR144"	0.018810397160166	"SUR"	22.0	5.5	1.0					0.0	949.519691825227	922.746285866898	0.0	1.35960481544675	2.62581760249299	3.98542241793974	0.292825849376895	54.511904804978	7.59901550246578	60.040028467111			0.001740378907092		0.291085470482201		2019.0	0.0	0.0	1.33857777094636	1.33857777094636	126.555592043992	201.150462256607	136.057307339501	210.652177552116	1.0	0.0083634574809	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR143"	0.214669944691466	"SUR"	63.0	10.1999999999999	1.0					0.0	2012.96303989072	1783.60794846338	0.0	1.25479058311984	4.93051420111633	6.18530478423617	0.26144991237072	116.626479005837	3.68340040912894	146.87164231616			0.038436116503462		0.223013794579994		2019.0	0.0	0.0	0.357808428827277	0.357808428827277	321.249795305961	460.886231099515	346.5750546927	486.211490486254	1.0		1.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR141"	0.312978010821369	"SUR"	14.0	5.3	1.0					1.0	638.692181718	614.302131119458	0.0	0.849508558044245	1.78056028670561	2.63006884474986	0.209336097793063	19.5590028258806	12.5943901542791	68.1071226412197		0.019560017273684	6.24561285411E-4	0.01748158489006	0.171669933359821		2019.0	0.0	0.0	0.276428066023757	0.276428066023757	93.9562283869171	130.869397382398	106.474539950537	143.387708946019	1.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR140"	0.365548365573445	"SUR"	20.0	5.8	1.0					2.0	600.916260066446	511.499955129207	0.0	0.857732550090193	2.58976931946882	3.44750186955902	0.19349779937125	49.142443908121	0.094903916413586	42.5202520554165			0.006809170035773		0.137053710310836	0.049634886483245	2019.0	0.0	0.240863186994086	0.797383467915503	1.03824665490958	100.670196360141	144.001222834179	109.003204868553	152.33423134259	0.0	0.62677982689	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR14"	0.096563232647067	"SUR"	34.0	4.9	1.0					0.0	3101.58095062496	2907.00931499508	0.0	1.71989688359425	5.23706219298361	6.95695907657786	0.425308254620638	55.5112916985304	142.359425746713	1922.44926546319		0.014479211607698	0.002414823933235		0.408191616498538	2.22599844255E-4	2019.0	0.0	0.0	0.0	0.0	89.5263871276235	145.340453963559	99.4669387849439	155.28100562088	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR137"	0.029204593990207	"SUR"	14.0	4.1	1.0					0.0	701.447812160219	720.058537556436	0.0	1.18749310729868	2.22228359673965	3.40977670403834	0.262819688787044	28.4432654818639	5.30629434292721	8.99426598553225			0.002662023850528		0.260157671193943		2019.0	0.0	0.0	0.0	0.0	113.236212048254	163.836225940744	117.697698635785	168.297712528275	1.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR136"	1.59896424205E-4	"SUR"	18.0	5.5	1.0					0.0	926.167298207366	770.581315654908	0.0	1.11600496959579	2.12803279816212	3.24403776775792	0.238811458314534	50.2099690714115	5.35515889603036	155.305373720945					0.238811466675597		2019.0	0.0	0.164827752002792	0.999350787489196	1.16417853949198	123.508143124354	183.396204102813	134.324392926851	194.21245390531	0.0	0.3615817725	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR133"	0.142782566278925	"SUR"	22.0	5.3	1.0					0.0	1179.68276375841	1044.46469964707	0.0	1.68057448601761	2.47498586398408	4.1555603500017	0.326068256685682	76.669596183201	106.462330337109	184.509324663456				0.025935856263349	0.300132398883158		2019.0	0.0	0.583645816803038	0.633961407567409	1.21760722437044	181.133765962911	254.314827003596	190.57921437125	263.760275411936	2.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR132"	0.19453001120395	"SUR"	14.0	3.6	1.0					1.0	1272.35348560459	1232.90911306987	0.0	1.62064765363478	2.2297356969191	3.85038335055388	0.245666112932182	106.902052475872	52.0344212732328	219.326045992507		0.017243766605394	9.5058640237E-5	0.006542348104001	0.221784936445385		2019.0	0.0	0.231783267011424	0.161315401838546	0.39309866884997	194.379403797957	281.951116941081	211.887832881777	299.459546024901	2.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR131"	0.038229913151434	"SUR"	17.0	4.7	1.0					1.0	1160.72130874135	1211.79881259134	0.0	1.25268659767843	2.36942236988537	3.6221089675638	0.256150390840146	45.9207632946529	4.5440685805125	132.218475227142			0.003615413370563		0.252534973233876		2019.0	0.0	0.0	0.955905468864107	0.955905468864107	131.440515164398	204.656859906115	140.011443708037	213.227788449754	0.0	0.81365682948	1.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR130"	0.014298487075182	"SUR"	19.0	5.1	2.0					1.0	1989.98930365017	2083.86756907179	0.0	0.833132662212131	2.90090973390696	3.73404239611909	0.292142395611347	303.732451977171	0.0	463.01295275592			0.001250107215656		0.290892294890249		2019.0	0.0	0.0	0.616742553648604	0.616742553648604	337.619994669204	462.766064852706	364.767519423627	489.913589607129	1.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR13"	0.464456855236498	"SUR"	19.0	5.4	1.0					1.0	496.776037987551	476.626509371461	0.0	1.70108860381113	1.81722423649291	3.51831284030404	0.289839784747604	3.61039112329247	10.0038992802061	26.8407920710791			0.005099436334591	0.016924700706899	0.176159800059706	0.091655845012645	2019.0	0.0	0.0	1.69719410162328	1.69719410162328	66.7908463229608	93.0285427635594	72.6069908572742	98.8446872978728	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR129"	0.030457743024818	"SUR"	22.0	6.0	1.0					2.0	1835.24841464589	1763.76453984257	0.0	2.03084252582745	1.65625519125606	3.68709771708352	0.275177564811211	179.263798435341	17.9478966633884	351.449064414889			0.002450354702337	2.86476895886E-4	0.272440736014793		2019.0	0.0	0.7834789459234	0.0	0.7834789459234	239.99905330805	366.997229687742	258.458790416125	385.456966795817	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0
"SUR128"	0.215895388232467	"SUR"	48.0	7.9	1.0					0.0	956.904058429113	766.471733893262	0.0	0.0	6.05561562794116	6.05561562794116	0.278589224341626	38.3883854980776	0.428139758534855	73.8808522983309			0.027336137076158	0.005796775466382	0.245456294415309		2019.0	0.0	0.0	0.0	0.0	197.75701150197	274.13073429567	211.167870531477	287.541593325178	0.0	0.0020532158708	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"TOR349"	0.300177215113386	"TOR"	14.0	4.0	1.0			1.0	0.283	3.0	1027.78387977526	1035.0875545589	0.0	1.1197642853027	2.41198421401901	3.53174849932171	0.265744477664721	59.7617516460447	43.6755765742135	72.3527120401542		0.031087415493553	0.002013529699659	0.012152729910202	0.220490807208087		2018.0	0.681536042054897	0.0	0.0	0.681536042054897	89.5365647824909	133.390978817061	97.1271019923358	140.981516026906	0.0		0.0	0.0	0.0	0.0	0.0	1.0	0.0
