"","predicted","adjacentschool","parkinglotc","parkinglotb","altparking","bikeracks","segments","Walkscore","LICOATda","SamplingQuadrant","sidewalkboth","sidewalkbothperc","sidewalkone","sidewalkoneperc","parkingsignboth","parkingsignbothperc","parkingsignone","parkingsignoneperc","mountableboth","mountablebothperc","mountableone","mountableoneperc","speedlimitsign","speedlimitsignperc","speedlimit40","speedlimit40perc","speedlimit30","speedlimit30perc","marking","markingperc","obstructions","obstructionsperc","dropoffc","dropoffcperc","dropoffb","dropoffbperc","publicspaces","publicspacesperc","graffiti","graffitiperc","garbage","garbageperc","entrance","entranceperc","device","deviceperc","bikeinfra","bikeinfraperc","enrolment","DanBehaCongestion","DanBehaAdultCrossG","DanBehaChildCrossG","DanBehaDrivDoublePark","DanBehaDrivDropOffOppSide","DanBehaDrivBlockView","DanBehaDrivParkBlock","DanBehaDrivNotFollControls","DanBehaDrivBackUp","DanBehaDrivTexting","DanBehaDrivPhone","DanBehaDrivUTurn","DanBehaTruck","DanBehaPedNotFolControlsA","DanBehaPedNotFolControlsC","DanBehaPedNotFolCrossGA","DanBehaPedNotFolCrossGC","DanBehaPedJayWalkA","DanBehaPedJayWalkC","DanBehaPedDeviceA","DanBehaPedDeviceC","DanBehaPedBetParkCarsA","DanBehaPedBetParkCarsC","ActLivClassEnv","CHASEYEAR","City","SUMIntersection","NbrTrafSignals","NbrCrossingGuard","NbrSchools","ShapeAreakm","Highwaykm","MinorRoadkm","MajorRoadkm","roadcovkm","SumComkm","SumGouvkm","SumOpenAreakm","SumParkkm","SumReskm","SumIndkm","ISPH1116","OPDbPC60Less","Pop2016","Pop2011","STDMulti","SUMOneway","BikeClass01","BikeClass02","BikeClass03","BikeClassAll","AG112","AG117","AG012","AG017","NbrRaisedCrosswalk","SpeedHumpkm","NbrTrafficCircles","NbrMidBlockNarrowings","NbrCurbExtension","NbrDiverter","NbrCrosswalk","NbrFlashingCrosswalk","NbrSpeedActivatedSign","active_t_prop","city","pop_den","child_den","road_den","multihome_den","immigrant_den","density_intersections","proportion_industrial_area","density_pre_1960_houses","proportion_government_area","proportion_commercial_area","density_major_roads","density_bicycle_class","density_curb_extensions","myid","active_t"
"210",0.731884090044019,1,0,0,0,1,4,88,0.143,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,0.5,1,0.5,1,0.75,0,0,1,0.25,0,0,1,0.5,0,0,1,0.75,1,0.5,1,0.5,1,0.5,424,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2018,"MTL",56,6,3,2,0.737871284,NA,10.11055522,2.496163753,NA,NA,0.150575858,0.009963995,0.020585109,0.556289557,NA,214.8068129,1375.082698,4917.932127,4603.329433,1510.607179,9.5861112,0.530700149,0.860292935,1.75497222,3.145965303,695.35497,956.821422,739.5099471,1000.976399,0,NA,0,15,7,0,6,1,0,0.775510204081633,"Montreal",6665.02713093792,1356.57318655051,NA,2047.2502613342,291.116916402455,75.8939956253942,NA,1863.58071904584,0.204067919791821,NA,3.38292573125803,4.26356923113436,9.48674945317427,"PEL43",216
"212",0.731884090044019,0,0,0,1,1,3,74,0.33,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0.333333333333333,1,0.333333333333333,1,0.666666666666667,0,0,1,0.666666666666667,0,0.333333333333333,0,0.333333333333333,1,0.333333333333333,983,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,5,2018,"MTL",91,17,7,8,1.136758788,0.211424706,15.31478587,5.739260733,21.26547131,0.005973663,0.120420546,0.015951578,0.046427604,0.783458287,0.164527072,1943.379356,4164.805907,20965.19592,21649.13969,9009.774652,13.77811373,0,0,2.937073264,2.937073264,2743.553308,3644.355337,3023.496437,3924.298467,0,NA,0,0,0,0,0,0,0,0.947780678851175,"Montreal",18442.959175962,3452.182211764,18.7071096652037,7925.84561220036,1709.5793553698,80.0521631859159,0.14473349468401,3663.75518796517,0.105933243948671,0.00525499610212822,5.04879381060039,2.58372602438152,0,"PEL44",48
"213",0.731884090044019,0,1,0,0,0,4,85,0.221,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,0.75,1,0.75,1,1,0,0,1,0.25,0,0,1,1,1,0.25,1,0.75,0,0.25,1,0.5,1,0.5,416,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,5,2018,"MTL",204,43,4,3,1.646354686,5.440368146,17.64544407,15.42842377,38.51423598,0.008251548,0.03946575,0.075213332,0.059215917,0.762880982,0.701327138,870.5484359,956.1353656,16203.41607,10176.42047,7231.095199,24.54138077,1.602739044,0.07143711,1.213881303,2.888057457,1560.940416,2182.336952,1778.005158,2399.401693,0,1.200843893,0,1,6,0,0,1,9,0.953020134228188,"Montreal",9841.9959002686,1457.40265655004,23.393644338921,4392.18551171907,528.773321631618,123.910115927474,0.425987877316978,580.759039185557,0.0239715963611015,0.005012011123829,9.37126361724948,1.75421340344155,3.64441517433747,"PEL46",51
"214",0.731884090044019,0,1,0,0,1,4,72,0.211,2,1,1,1,1,1,0.75,1,1,1,1,1,1,1,0.75,1,0.75,0,0.25,1,0.75,1,0.5,1,0.25,1,0.25,1,0.5,0,0,1,1,0,0.25,0,0,0,0,1021,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,3,2018,"MTL",222,11,3,5,3.090370229,2.355747531,28.89186265,14.13698948,45.38459966,0.083384738,0.754371566,0.110556468,0.368206843,1.771649245,NA,2376.387442,2210.16418,20790.67944,19630.91581,7239.886989,13.96217044,4.395283855,0,3.999543918,8.394827774,2770.493211,3665.9157,2998.245965,3893.668454,0,NA,0,0,3,1,3,1,0,0.728706624605678,"Montreal",6727.5691581871,1259.93591883,14.6858131217132,2342.72480399306,768.965290857389,71.8360531423564,NA,715.177799494651,0.244103945514678,0.0269821192352678,4.57452940341537,2.71644727069366,0.970757474896708,"PEL47",15
"215",0.731884090044019,0,0,0,0,1,4,92,0.205,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,0.75,1,0.75,1,1,1,0.25,1,0.25,0,0,1,0.25,1,0.25,1,1,1,0.5,1,1,1,1,335,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,5,2018,"MTL",18,7,1,1,0.325019285,NA,3.360952431,1.929311267,NA,NA,0.024658335,0.000205415,0.038919904,0.261235636,NA,668.72671,972.6014146,5087.114729,5052.118326,1825.055287,4.177055457,0,0,1.169602802,1.169602802,710.7356261,1019.313643,750.7355542,1059.313571,0,0.2491434,0,0,0,0,0,0,0,0.783132530120482,"Montreal",15651.7319549208,3259.23297443719,NA,5615.22153062394,2057.49855735484,55.3813291417462,NA,2992.44217031614,0.0758672981512466,NA,5.93599012747813,3.59856431903725,0,"PEL48",255
"217",0.731884090044019,0,1,0,0,1,4,75,0.216,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.5,1,0.5,1,1,0,0,1,0.25,0,0,1,0.75,1,0.5,1,0.75,1,0.5,1,1,1,1,471,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,4,2018,"MTL",53,2,2,3,0.818280911,NA,11.25366963,2.777030704,NA,NA,0.032384167,0.003503424,0.032229241,0.745807278,0.00435679,839.3804117,2025.427401,8766.851498,9069.092017,3168.693594,10.28561715,0,0,0.630651441,0.630651441,1212.700425,1787.296889,1304.313678,1878.910142,0,2.779639385,0,0,0,0,0,0,0,0.740983606557377,"Montreal",10713.743141443,2296.16763234014,NA,3872.37872887395,1025.78515570431,64.7699332680632,0.00532432070873519,2475.2225962656,0.0395758553873927,NA,3.39373761097062,0.770702863188263,0,"PEL49",45
"218",0.731884090044019,1,0,0,0,1,4,82,0.085,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,0,0,1,0.25,0,0,0,0,0,0,0,0,1,0.5,1,0.5,1,0.5,807,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,2018,"MTL",274,12,1,11,3.318020654,NA,31.77772058,19.01817719,NA,0.207549373,0.115843823,0.185278307,0.069969099,2.079700778,0.65967934,1518.886967,2006.138884,17445.52666,17297.89546,4736.612316,23.77330785,0.509076492,0,9.081938957,9.591015449,2605.870128,3550.646847,2790.563086,3735.339805,0,0.644383758,0,0,0,0,0,0,0,0.732558139534884,"Montreal",5257.81135176743,1125.77352419338,NA,1427.54154055365,457.768991030518,82.5793533472079,0.198817128882164,604.619167027042,0.0349135328197387,0.0625521642699214,5.73178384741905,2.89058340774271,0,"PEL5",52
"219",0.731884090044019,1,1,0,0,1,6,79,0.23,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666666666667,1,0.666666666666667,0,0,1,0.333333333333333,0,0,0,0,0,0,1,0.5,0,0.166666666666667,0,0.333333333333333,1,0.333333333333333,635,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,2018,"MTL",42,12,2,4,0.544671896,NA,5.308877329,3.12185636,NA,NA,0.071684547,0.020486842,0.02777485,0.280913474,0.143823322,1485.688444,864.5923088,5370.570472,5664.93539,1638.7402,5.258501688,0.489198024,0,0.316716919,0.805914943,1051.24264,1433.663053,1147.055866,1529.476279,0,NA,0,0,0,0,0,0,0,0.893835616438356,"Montreal",9860.19383676811,2808.06902326387,NA,3008.67405135954,2727.67597320645,77.1106427712584,0.264054971545659,1587.36353968225,0.131610511808011,NA,5.73162739426526,1.47963379223076,0,"PEL50",303
"221",0.731884090044019,0,0,0,1,1,5,85,0.062,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8,1,1,0,0,0,0,1,0.2,0,0.2,0,0,0,0.2,0,0.2,0,0.2,0,0,506,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2018,"MTL",593,58,9,30,7.392889408,0.15525319,68.240675,38.08817757,106.4841058,0.152446209,0.668757743,0.275944021,0.34744477,4.108719796,1.839576779,8301.558894,6959.050003,52527.61118,51064.91606,16745.76408,47.17174067,1.452200048,0,13.43454491,14.88674496,8707.741528,11687.40305,9433.941577,12413.6031,0,0.273766108,0,0,0,0,0,0,0,0.65979381443299,"Montreal",7105.15311146935,1679.12739051216,14.4035842988225,2265.11762260085,1122.91127810146,80.2122103109377,0.248830555615962,941.316665101126,0.0904595897615245,0.0206206532502752,5.15200153390418,2.01365719658822,0,"PEL51",293
"222",0.285318238275449,1,0,0,0,1,4,92,0.073,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,0.75,1,0.75,1,0.5,0,0,1,0.5,0,0,1,0.25,0,0,1,0.25,0,0.25,1,0.5,1,0.5,268,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,2018,"MTL",10697,343,114,310,229.9638587,153.5165315,1578.104839,743.1293804,2474.750751,4.660942525,10.80145457,43.2181239,26.62918453,104.810545,39.32927202,39320.08765,79200.4718,612650.8646,597673.4019,147848.4332,796.0126829,116.314526,33.7424848,155.7076986,305.7647094,84685.2844,119258.4508,91264.35144,125837.5179,4,18.0617375,0,25,105,0,7,0,18,0.794871794871795,"Montreal",2664.1180403884,547.205628794748,10.7614768902815,642.920300762896,170.983770546724,46.5160049951797,0.171023708865953,344.403995687519,0.0469702266741448,0.0202681523581514,3.23150509215212,1.32962071139573,0.456593486444224,"PEL52",310
"225",0.731884090044019,1,1,0,1,1,4,49,0.132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,0.75,1,0.75,1,0.75,0,0,1,0.5,1,0.25,1,0.25,1,0.25,1,0.5,0,0.25,1,1,1,1,301,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2018,"MTL",57,0,1,3,0.911330971,0.216702607,9.978314929,2.240806302,12.43582384,NA,0.033482821,0.072625905,0.030276095,0.561013788,0.212466664,330.2569232,763.4318948,4706.44803,4656.879595,1789.02856,1.806345147,1.332670954,0.841083203,0,2.173754157,632.6383718,900.5146199,705.861854,973.7381021,0,NA,0,0,0,0,0,0,0,0.538461538461538,"Montreal",5164.36747983626,1068.47910702686,13.6457820876582,1963.09421815974,362.389662712341,62.5458826856879,0.233138860371289,837.71090755567,0.0367405718289805,NA,2.45882821203933,2.38525214896927,0,"PEL53",66
"227",0.731884090044019,0,0,0,0,1,4,95,0.312,4,1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,1,0.75,1,0.5,1,0.5,1,0.25,0,0,0,0,1,0.5,1,0.25,1,0.25,0,0.25,0,0.25,1,0.5,275,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,2018,"MTL",55,9,5,1,0.518623505,NA,5.667397567,4.13099527,NA,NA,0.032806153,0.001269547,0.018267606,0.4662802,NA,519.6972322,1808.626778,6671.068725,6409.830068,3488.008407,6.255588569,0.072533089,0,2.36631069,2.438843779,614.5741506,793.9860805,718.9023051,898.3142349,0,0.787518147,0,2,6,0,0,0,0,0.830645161290323,"Montreal",12863.028113236,1732.1124596927,NA,6725.51161559868,1002.07034041004,106.049956220168,NA,3487.35982955497,0.0632562016254932,NA,7.96530668234946,4.70253229074143,11.5690861331092,"PEL54",260
